timestamp,domain,track_id,callsign_name,region,anomaly_score,risk_level,scatter_x,scatter_y
10:12:53,AIR,FLIGHT-702097,UBG105  ,Strait of Hormuz,23,Low,0.3671,-0.6361
10:12:53,AIR,FLIGHT-800401,AIC3DR  ,Strait of Hormuz,23,Low,-0.0623,0.0224
10:12:52,AIR,FLIGHT-896668,ABY363  ,Strait of Hormuz,23,Low,-1.0969,0.6050
10:12:52,AIR,FLIGHT-800c4a,AIC6RT  ,Strait of Hormuz,23,Low,-0.5584,-0.4610
10:12:52,AIR,FLIGHT-896473,UAE5V   ,Strait of Hormuz,29,Low,-0.0938,0.1357
10:12:52,AIR,FLIGHT-7448a3,RJA300  ,Strait of Hormuz,8,Low,-0.4378,-0.0006
10:12:51,AIR,FLIGHT-8015f0,AXB2361 ,Strait of Hormuz,23,Low,0.0806,-0.3204
10:12:51,AIR,FLIGHT-738287,ISR355  ,Strait of Hormuz,23,Low,0.3783,-0.2709
10:12:51,SEA,273129020,SUKHONA             ,Strait of Hormuz,19,Low,-0.8270,0.3592
10:12:51,AIR,FLIGHT-800739,AIC152  ,Strait of Hormuz,23,Low,-0.0279,0.1888
10:12:50,AIR,FLIGHT-74482d,RJA191  ,Strait of Hormuz,23,Low,-0.6197,1.0392
10:12:50,AIR,FLIGHT-06a0dd,QTR8941 ,Strait of Hormuz,29,Low,0.5190,-0.7909
10:12:50,AIR,FLIGHT-75044b,MAS1    ,Strait of Hormuz,23,Low,-0.2010,-0.4108
10:12:50,AIR,FLIGHT-800d6a,IGO7255 ,Strait of Hormuz,23,Low,-0.3970,0.0308
10:12:49,AIR,FLIGHT-8003e4,AIC170  ,Strait of Hormuz,23,Low,-0.0446,0.2933
10:12:49,AIR,FLIGHT-800c0b,AIC1KH  ,Strait of Hormuz,19,Low,-0.0766,-0.1900
10:12:49,AIR,FLIGHT-8005ee,AIC122  ,Strait of Hormuz,19,Low,0.1116,1.5834
10:12:49,AIR,FLIGHT-801748,IGO1441 ,Strait of Hormuz,23,Low,0.4953,-1.4453
10:12:48,AIR,FLIGHT-896111,        ,Strait of Hormuz,12,Low,-1.0188,-0.3538
10:12:48,AIR,FLIGHT-04022c,ETH3657 ,Strait of Hormuz,23,Low,0.1390,0.6945
10:12:48,AIR,FLIGHT-7812e3,B5999   ,Strait of Hormuz,23,Low,-0.4529,0.7216
10:12:47,AIR,FLIGHT-800756,IGO424K ,Strait of Hormuz,8,Low,0.0286,0.8719
10:12:47,AIR,FLIGHT-8965d2,FDB7HD  ,Strait of Hormuz,4,Low,-0.0951,-0.1106
10:12:47,AIR,FLIGHT-8965f8,ABY145  ,Strait of Hormuz,23,Low,0.0047,-0.2905
10:12:47,AIR,FLIGHT-801454,IGO9206 ,Strait of Hormuz,23,Low,0.6700,-0.9803
10:12:46,AIR,FLIGHT-89631a,UAE194  ,Strait of Hormuz,29,Low,-1.5682,0.4088
10:12:46,AIR,FLIGHT-773645,ALK165  ,Strait of Hormuz,8,Low,-0.6669,-0.1425
10:12:46,AIR,FLIGHT-8966d1,A6KIG   ,Strait of Hormuz,22,Low,-0.7777,0.3654
10:12:46,SEA,538012685,AL KHIBEESI,Strait of Hormuz,19,Low,0.3177,0.1087
10:12:45,AIR,FLIGHT-8963b5,FDB1549 ,Strait of Hormuz,23,Low,0.3151,0.0533
10:12:45,AIR,FLIGHT-80141e,AIC2FM  ,Strait of Hormuz,31,Medium,-0.7273,1.1398
10:12:45,AIR,FLIGHT-4bb150,        ,Strait of Hormuz,23,Low,-0.2030,-0.8366
10:12:45,AIR,FLIGHT-010108,MSR938  ,Strait of Hormuz,23,Low,-0.7843,-0.7352
10:12:44,AIR,FLIGHT-89409d,GFA080  ,Strait of Hormuz,23,Low,0.7424,-0.6765
10:12:44,AIR,FLIGHT-489223,ENT4003 ,Strait of Hormuz,30,Medium,0.8323,1.3656
10:12:44,AIR,FLIGHT-70612e,JZR532  ,Strait of Hormuz,23,Low,-0.0109,0.8626
10:12:44,AIR,FLIGHT-010161,MSR636  ,Strait of Hormuz,23,Low,-0.6565,-1.2205
10:12:43,AIR,FLIGHT-06a138,QTR874  ,Strait of Hormuz,23,Low,-0.5029,-0.3473
10:12:43,AIR,FLIGHT-801907,IGO2365 ,Strait of Hormuz,23,Low,0.1687,0.1024
10:12:43,AIR,FLIGHT-06a12f,QTR948  ,Strait of Hormuz,4,Low,-0.0949,-1.2287
10:12:43,AIR,FLIGHT-0101b4,NIA173  ,Strait of Hormuz,19,Low,-0.5528,0.5457
10:12:42,AIR,FLIGHT-4bb0ed,THY310  ,Strait of Hormuz,23,Low,-1.2386,-0.1050
10:12:42,AIR,FLIGHT-4ba948,THY84   ,Strait of Hormuz,29,Low,-0.0962,-1.0047
10:12:42,AIR,FLIGHT-06a0f9,QTR1436 ,Strait of Hormuz,23,Low,0.6520,0.2999
10:12:42,AIR,FLIGHT-76ceeb,SIA321  ,Strait of Hormuz,25,Low,-1.3234,0.0537
10:12:41,AIR,FLIGHT-0100df,MSR043  ,Strait of Hormuz,17,Low,0.2445,-0.6650
10:12:41,AIR,FLIGHT-70c125,OMA844  ,Strait of Hormuz,23,Low,-0.4073,-0.4024
10:12:41,AIR,FLIGHT-80157c,AKJ1517 ,Strait of Hormuz,19,Low,0.9989,0.7707
10:12:41,AIR,FLIGHT-801495,AIC5QB  ,Strait of Hormuz,23,Low,-0.2521,0.1053
10:12:40,AIR,FLIGHT-80175f,IGO604H ,Strait of Hormuz,19,Low,0.9175,0.1984
10:12:40,AIR,FLIGHT-010298,MSR684  ,Strait of Hormuz,19,Low,0.3470,-0.6607
10:12:40,AIR,FLIGHT-8966df,Unknown Aircraft,Strait of Hormuz,4,Low,0.7778,0.3902
10:12:40,AIR,FLIGHT-801685,AXB2065 ,Strait of Hormuz,8,Low,0.2557,-0.1275
10:12:39,AIR,FLIGHT-800b81,SEJ128  ,Strait of Hormuz,19,Low,-0.0972,-0.4067
10:12:39,AIR,FLIGHT-896199,UAE376  ,Strait of Hormuz,23,Low,-0.4917,0.4110
10:12:39,AIR,FLIGHT-80190f,IGO6535 ,Strait of Hormuz,23,Low,-0.3754,-0.6986
10:12:39,AIR,FLIGHT-89620b,UAE98X  ,Strait of Hormuz,27,Low,-0.4927,-0.3939
10:12:38,AIR,FLIGHT-710435,Unknown Aircraft,Strait of Hormuz,23,Low,0.1279,0.8787
10:12:38,AIR,FLIGHT-801409,AIC8CK  ,Strait of Hormuz,14,Low,0.4791,1.3427
10:12:38,AIR,FLIGHT-504e59,ATG6607 ,Strait of Hormuz,23,Low,-0.1509,0.1562
10:12:38,AIR,FLIGHT-8014ca,IOA205  ,Strait of Hormuz,23,Low,-0.1645,1.2671
10:12:37,AIR,FLIGHT-05a081,Unknown Aircraft,Strait of Hormuz,23,Low,0.4364,0.6791
10:12:37,AIR,FLIGHT-801615,AXB1482 ,Strait of Hormuz,23,Low,-0.3570,-0.5975
10:12:37,AIR,FLIGHT-800be5,AIC8PM  ,Strait of Hormuz,23,Low,0.0812,-0.0736
10:12:37,AIR,FLIGHT-8015ab,Unknown Aircraft,Strait of Hormuz,26,Low,0.2685,-0.6414
10:12:36,AIR,FLIGHT-8966c5,ETD47B  ,Strait of Hormuz,4,Low,0.1296,-0.3786
10:12:36,AIR,FLIGHT-801746,IGO326H ,Strait of Hormuz,23,Low,0.1637,0.9370
10:12:36,AIR,FLIGHT-4bb0f3,THY175  ,Strait of Hormuz,24,Low,-0.2968,0.8286
10:12:36,AIR,FLIGHT-8016e1,IGO1062 ,Strait of Hormuz,23,Low,-1.5410,-0.0402
10:12:35,SEA,271042433,MUSTAFA DAYI,Strait of Hormuz,22,Low,-0.4962,0.4118
10:12:35,AIR,FLIGHT-680008,DRK540  ,Strait of Hormuz,23,Low,0.8521,-0.4398
10:12:35,AIR,FLIGHT-8965cb,ROJ009  ,Strait of Hormuz,23,Low,0.9688,-0.2261
10:12:35,AIR,FLIGHT-8964da,ABY151  ,Strait of Hormuz,23,Low,-0.0835,0.5986
10:12:34,AIR,FLIGHT-8964d2,FDB5JA  ,Strait of Hormuz,23,Low,-0.6385,-0.5094
10:12:34,AIR,FLIGHT-01025a,NMA603  ,Strait of Hormuz,4,Low,0.1340,-0.0467
10:12:34,AIR,FLIGHT-8965d7,FDB1KF  ,Strait of Hormuz,26,Low,0.4081,0.3223
10:12:34,AIR,FLIGHT-504e7d,PXA201  ,Strait of Hormuz,25,Low,0.4533,-0.3664
10:12:33,AIR,FLIGHT-05a081,Unknown Aircraft,Strait of Hormuz,23,Low,-0.0205,-1.3073
10:12:33,AIR,FLIGHT-424504,VQBIG   ,Strait of Hormuz,23,Low,-0.1796,-0.7421
10:12:33,AIR,FLIGHT-801687,VTXIC   ,Strait of Hormuz,4,Low,0.5304,-1.2477
10:12:33,AIR,FLIGHT-8017f2,IGO427P ,Strait of Hormuz,23,Low,0.1851,-0.2174
10:12:32,AIR,FLIGHT-896185,UAE34Y  ,Strait of Hormuz,23,Low,-0.3493,0.6956
10:12:32,AIR,FLIGHT-01015c,MSR674  ,Strait of Hormuz,23,Low,0.4502,-0.0337
10:12:32,AIR,FLIGHT-801420,AIC9DF  ,Strait of Hormuz,23,Low,0.0443,-0.3383
10:12:32,AIR,FLIGHT-80148e,IGO5150 ,Strait of Hormuz,23,Low,0.1253,-0.9128
10:12:31,AIR,FLIGHT-8966aa,ETD435  ,Strait of Hormuz,23,Low,-0.5112,-0.1411
10:12:31,AIR,FLIGHT-800c64,AIC8KZ  ,Strait of Hormuz,23,Low,0.1784,-1.6189
10:12:31,AIR,FLIGHT-801661,IGO463F ,Strait of Hormuz,38,Medium,-0.5505,-0.8014
10:12:31,AIR,FLIGHT-8014f7,IGO212W ,Strait of Hormuz,8,Low,-0.3201,-0.2600
10:12:30,AIR,FLIGHT-80142f,Unknown Aircraft,Strait of Hormuz,37,Medium,0.5433,1.4151
10:12:30,AIR,FLIGHT-801686,AXB1035 ,Strait of Hormuz,23,Low,0.0036,0.9402
10:12:30,AIR,FLIGHT-800ba0,LLR771  ,Strait of Hormuz,23,Low,-0.4481,-0.5810
10:12:29,AIR,FLIGHT-801661,IGO463F ,Strait of Hormuz,38,Medium,-0.6750,-0.9488
10:12:29,AIR,FLIGHT-06a087,QTR1175 ,Strait of Hormuz,19,Low,-1.0543,-0.2871
10:12:29,AIR,FLIGHT-06a139,QTR831  ,Strait of Hormuz,23,Low,-0.6473,-0.0844
10:12:29,AIR,FLIGHT-7448a7,RJA633  ,Strait of Hormuz,8,Low,-1.2912,0.5767
10:12:28,AIR,FLIGHT-7448a7,RJA633  ,Strait of Hormuz,8,Low,-0.2896,0.6359
10:12:28,AIR,FLIGHT-a57e87,GTI8294 ,Strait of Hormuz,23,Low,0.2252,0.3200
10:12:28,AIR,FLIGHT-7100b3,SVA806  ,Strait of Hormuz,23,Low,-0.2541,0.3455
10:12:28,AIR,FLIGHT-800c4a,AIC6RT  ,Strait of Hormuz,23,Low,1.2356,0.0261
10:12:27,AIR,FLIGHT-06a1e7,QTR8955 ,Strait of Hormuz,23,Low,-0.1053,-0.6460
10:12:27,AIR,FLIGHT-a8927f,N651XA  ,Strait of Hormuz,19,Low,0.2640,0.5985
10:12:27,AIR,FLIGHT-80189e,IGO291C ,Strait of Hormuz,23,Low,0.6543,-2.1676
10:12:27,AIR,FLIGHT-4074e3,BAW36   ,Strait of Hormuz,23,Low,-0.4317,0.2431
10:12:26,AIR,FLIGHT-80172d,IGO142  ,Strait of Hormuz,23,Low,-0.8139,-0.2416
10:12:26,AIR,FLIGHT-801461,IGO072  ,Strait of Hormuz,23,Low,0.4496,0.1147
10:12:26,AIR,FLIGHT-7114d7,KNE903  ,Strait of Hormuz,23,Low,0.0612,0.1787
10:12:26,AIR,FLIGHT-702086,BBC201  ,Strait of Hormuz,23,Low,-0.8912,0.0149
10:12:25,AIR,FLIGHT-8965b8,UAE9883 ,Strait of Hormuz,23,Low,0.3692,-0.1765
10:12:25,AIR,FLIGHT-7100b3,SVA806  ,Strait of Hormuz,23,Low,-0.4065,0.3571
10:12:25,AIR,FLIGHT-89639b,UAE20   ,Strait of Hormuz,20,Low,0.0620,0.2871
10:12:25,AIR,FLIGHT-448465,ICL850  ,Strait of Hormuz,23,Low,-0.5185,0.5725
10:12:24,AIR,FLIGHT-896743,ABY537  ,Strait of Hormuz,24,Low,-0.1271,-0.8373
10:12:24,AIR,FLIGHT-89652d,ABY714  ,Strait of Hormuz,23,Low,0.3990,-0.0810
10:12:24,AIR,FLIGHT-801642,AXB78C  ,Strait of Hormuz,19,Low,-0.0037,-0.7932
10:12:24,SEA,219632000,MARIT MAERSK,Strait of Hormuz,19,Low,0.6289,-0.4657
10:12:23,AIR,FLIGHT-4bb26f,THY4DU  ,Strait of Hormuz,23,Low,0.3650,0.3272
10:12:23,AIR,FLIGHT-4ba94c,THY72   ,Strait of Hormuz,23,Low,0.0372,0.1300
10:12:23,AIR,FLIGHT-70c125,OMA844  ,Strait of Hormuz,23,Low,-0.1622,-0.3222
10:12:23,AIR,FLIGHT-8016d3,IGO5197 ,Strait of Hormuz,25,Low,0.8122,-1.1715
10:12:22,AIR,FLIGHT-06a374,QTR818  ,Strait of Hormuz,23,Low,-0.2270,0.4529
10:12:22,AIR,FLIGHT-7806f4,CYZ241  ,Strait of Hormuz,23,Low,-0.1525,0.8036
10:12:22,AIR,FLIGHT-4b18ff,EDW66   ,Strait of Hormuz,23,Low,-0.1476,-1.0934
10:12:22,AIR,FLIGHT-70612e,JZR532  ,Strait of Hormuz,23,Low,0.6273,-0.8336
10:12:21,AIR,FLIGHT-801569,IGO207  ,Strait of Hormuz,23,Low,-0.0406,0.3101
10:12:21,AIR,FLIGHT-7020b2,Unknown Aircraft,Strait of Hormuz,23,Low,1.1721,0.1729
10:12:21,AIR,FLIGHT-70203f,BBC350  ,Strait of Hormuz,19,Low,0.6802,0.2381
10:12:21,AIR,FLIGHT-a8927f,N651XA  ,Strait of Hormuz,19,Low,0.5809,-1.9307
10:12:20,AIR,FLIGHT-151e38,KAR3546 ,Strait of Hormuz,23,Low,-1.2587,0.8370
10:12:20,AIR,FLIGHT-770454,ALK404  ,Strait of Hormuz,23,Low,0.2514,0.0199
10:12:20,AIR,FLIGHT-7020a4,BBC536  ,Strait of Hormuz,23,Low,-0.3026,-0.1816
10:12:20,AIR,FLIGHT-801784,AXB216  ,Strait of Hormuz,23,Low,-0.6932,-0.8102
10:12:19,AIR,FLIGHT-010161,MSR636  ,Strait of Hormuz,23,Low,-0.6400,1.0981
10:12:19,AIR,FLIGHT-4ba94b,THY24   ,Strait of Hormuz,23,Low,0.7551,-0.5896
10:12:19,AIR,FLIGHT-8016b7,IGO627  ,Strait of Hormuz,32,Medium,-1.7368,-0.7645
10:12:19,AIR,FLIGHT-896633,ADY425  ,Strait of Hormuz,23,Low,-0.2184,-0.8758
10:12:18,AIR,FLIGHT-733544,Unknown Aircraft,Strait of Hormuz,23,Low,0.3953,-0.5109
10:12:18,AIR,FLIGHT-06a1d1,QQE725  ,Strait of Hormuz,23,Low,0.5516,0.7377
10:12:18,AIR,FLIGHT-70605e,KAC417  ,Strait of Hormuz,23,Low,-1.0336,0.5422
10:12:18,AIR,FLIGHT-801697,AXB2952 ,Strait of Hormuz,23,Low,0.3651,0.6126
10:12:17,AIR,FLIGHT-8963e8,UAE28Y  ,Strait of Hormuz,20,Low,0.2374,0.0411
10:12:17,AIR,FLIGHT-710435,Unknown Aircraft,Strait of Hormuz,23,Low,0.4735,0.6888
10:12:17,AIR,FLIGHT-406d79,BAW15   ,Strait of Hormuz,23,Low,-0.3975,-0.0862
10:12:17,AIR,FLIGHT-710103,SVA972  ,Strait of Hormuz,23,Low,0.0997,0.7056
10:12:16,AIR,FLIGHT-7811e1,CSC3901 ,Strait of Hormuz,23,Low,0.1948,0.5384
10:12:16,AIR,FLIGHT-01026f,MSC946  ,Strait of Hormuz,23,Low,0.7446,0.0875
10:12:16,AIR,FLIGHT-77044c,ALK152  ,Strait of Hormuz,23,Low,-0.5314,-0.1423
10:12:16,AIR,FLIGHT-06a384,A7GQA   ,Strait of Hormuz,23,Low,0.5927,-0.0639
10:12:15,AIR,FLIGHT-800c3a,LLR638  ,Strait of Hormuz,23,Low,-0.2761,0.4329
10:12:15,AIR,FLIGHT-89660d,FDB9FX  ,Strait of Hormuz,32,Medium,-0.3480,-0.3696
10:12:15,AIR,FLIGHT-801409,AIC8CK  ,Strait of Hormuz,14,Low,0.4774,0.8188
10:12:15,AIR,FLIGHT-89900f,CAL082  ,Strait of Hormuz,23,Low,0.1464,-0.4884
10:12:14,AIR,FLIGHT-04c2a6,KQA2341 ,Strait of Hormuz,8,Low,-0.3761,0.1153
10:12:14,AIR,FLIGHT-800c4a,AIC6RT  ,Strait of Hormuz,23,Low,0.3038,-0.7002
10:12:14,AIR,FLIGHT-8965f6,ABY380  ,Strait of Hormuz,23,Low,1.0059,0.5939
10:12:14,AIR,FLIGHT-8016b5,IGO27AC ,Strait of Hormuz,30,Medium,0.3268,1.0463
10:12:13,AIR,FLIGHT-801883,IGO066  ,Strait of Hormuz,23,Low,-0.1137,-0.6495
10:12:13,AIR,FLIGHT-896677,ETD552  ,Strait of Hormuz,8,Low,0.5252,0.3384
10:12:13,AIR,FLIGHT-80148f,Unknown Aircraft,Strait of Hormuz,23,Low,-0.7615,-0.9109
10:12:13,SEA,636025680,ENERGIA SOLEIL      ,Strait of Hormuz,31,Medium,0.5469,0.9667
10:12:12,AIR,FLIGHT-8962d1,ADY335  ,Strait of Hormuz,19,Low,-0.5615,0.6505
10:12:12,AIR,FLIGHT-600b21,AZG1571 ,Strait of Hormuz,23,Low,0.5233,1.0415
10:12:12,AIR,FLIGHT-801548,AKJ1513 ,Strait of Hormuz,23,Low,-0.7072,-0.6749
10:12:12,AIR,FLIGHT-740822,RJA182  ,Strait of Hormuz,23,Low,-0.0661,-0.4219
10:12:11,AIR,FLIGHT-80174d,IGO745M ,Strait of Hormuz,23,Low,-0.6965,0.1566
10:12:11,AIR,FLIGHT-407ea0,DHK076  ,Strait of Hormuz,23,Low,0.2938,0.1756
10:12:11,AIR,FLIGHT-8963e8,UAE28Y  ,Strait of Hormuz,20,Low,0.3468,0.5228
10:12:11,AIR,FLIGHT-896318,UAE382  ,Strait of Hormuz,23,Low,-0.5006,0.0024
10:12:10,AIR,FLIGHT-70c11e,OMA298  ,Strait of Hormuz,23,Low,-0.5202,-0.4835
10:12:10,AIR,FLIGHT-801502,IGO6513 ,Strait of Hormuz,23,Low,-0.6007,-0.2489
10:12:10,AIR,FLIGHT-010209,MSR698  ,Strait of Hormuz,23,Low,-0.5974,0.3379
10:12:10,AIR,FLIGHT-80165e,AXB418  ,Strait of Hormuz,23,Low,0.5112,-0.3787
10:12:09,AIR,FLIGHT-8013fe,AIC6NX  ,Strait of Hormuz,25,Low,0.3886,0.1134
10:12:09,AIR,FLIGHT-896333,FDB756  ,Strait of Hormuz,20,Low,0.3345,0.5046
10:12:09,AIR,FLIGHT-801687,VTXIC   ,Strait of Hormuz,4,Low,0.3384,-1.2052
10:12:09,AIR,FLIGHT-800b80,SEJ121  ,Strait of Hormuz,8,Low,-1.3785,-1.0407
10:12:08,AIR,FLIGHT-06a0aa,QTR2L   ,Strait of Hormuz,8,Low,-0.6688,0.4402
10:12:08,AIR,FLIGHT-3c6711,DLH768  ,Strait of Hormuz,23,Low,-0.1847,0.1008
10:12:08,AIR,FLIGHT-8014f4,IGO9732 ,Strait of Hormuz,23,Low,-0.6049,0.4516
10:12:08,AIR,FLIGHT-896555,FDB7GE  ,Strait of Hormuz,24,Low,0.7227,0.6685
10:12:07,AIR,FLIGHT-80167e,AIC4QQ  ,Strait of Hormuz,23,Low,-0.4602,0.0070
10:12:07,AIR,FLIGHT-151e38,KAR3546 ,Strait of Hormuz,23,Low,0.3958,0.0605
10:12:07,AIR,FLIGHT-8965b8,UAE9883 ,Strait of Hormuz,23,Low,0.1748,-1.0998
10:12:07,AIR,FLIGHT-89900f,CAL082  ,Strait of Hormuz,23,Low,0.5689,0.2960
